plate-428, 2024-09-11T09:13:33.977532343Z, 2024-09-11T09:34:23.991193988Z, 20m50.013661645s
plate-617, 2024-09-11T09:33:04.921773995Z, 2024-09-11T09:34:24.023483996Z, 1m19.101710001s
plate-414, 2024-09-11T09:18:54.337398088Z, 2024-09-11T09:34:27.16437928Z, 15m32.826981192s
plate-228, 2024-09-11T09:34:01.804777Z, 2024-09-11T09:34:30.201048137Z, 28.396271137s
plate-927, 2024-09-11T09:31:58.866921772Z, 2024-09-11T09:34:32.246627937Z, 2m33.379706165s
plate-510, 2024-09-11T09:22:55.202411874Z, 2024-09-11T09:34:36.277755928Z, 11m41.075344054s
plate-574, 2024-09-11T09:24:24.741209394Z, 2024-09-11T09:34:40.372785498Z, 10m15.631576104s
plate-99, 2024-09-11T09:27:13.445743199Z, 2024-09-11T09:34:42.427422281Z, 7m28.981679082s
plate-168, 2024-09-11T09:34:39.489854462Z, 2024-09-11T09:34:42.464492327Z, 2.974637865s
plate-1, 2024-09-11T09:30:31.192764062Z, 2024-09-11T09:34:44.54160532Z, 4m13.348841258s
plate-121, 2024-09-11T09:33:23.090642751Z, 2024-09-11T09:34:49.657738148Z, 1m26.567095397s
plate-364, 2024-09-11T09:34:51.603933399Z, 2024-09-11T09:34:53.696982153Z, 2.093048754s
plate-546, 2024-09-11T09:29:40.281885557Z, 2024-09-11T09:34:54.757140042Z, 5m14.475254485s
plate-423, 2024-09-11T09:22:44.148424652Z, 2024-09-11T09:34:57.795644167Z, 12m13.647219515s
plate-928, 2024-09-11T09:34:43.495837846Z, 2024-09-11T09:34:58.812790982Z, 15.316953136s
plate-847, 2024-09-11T09:27:20.860737315Z, 2024-09-11T09:34:58.833657451Z, 7m37.972920136s
plate-72, 2024-09-11T09:21:23.167297278Z, 2024-09-11T09:34:58.856838962Z, 13m35.689541684s
plate-887, 2024-09-11T09:22:09.622687454Z, 2024-09-11T09:34:58.886926371Z, 12m49.264238917s
plate-114, 2024-09-11T09:26:12.560324471Z, 2024-09-11T09:35:02.937091435Z, 8m50.376766964s
plate-529, 2024-09-11T09:31:22.381719205Z, 2024-09-11T09:35:05.13443718Z, 3m42.752717975s
plate-367, 2024-09-11T09:22:23.945284276Z, 2024-09-11T09:35:05.171363308Z, 12m41.226079032s
plate-934, 2024-09-11T09:34:13.905899841Z, 2024-09-11T09:35:07.190357865Z, 53.284458024s
plate-562, 2024-09-11T09:25:54.414603365Z, 2024-09-11T09:35:08.229672765Z, 9m13.8150694s
plate-708, 2024-09-11T09:22:44.144261227Z, 2024-09-11T09:35:08.24337596Z, 12m24.099114733s
plate-280, 2024-09-11T09:34:47.51681601Z, 2024-09-11T09:35:10.265236436Z, 22.748420426s
plate-657, 2024-09-11T09:30:06.702717542Z, 2024-09-11T09:35:10.288335887Z, 5m3.585618345s
plate-710, 2024-09-11T09:27:44.187344582Z, 2024-09-11T09:35:11.300035474Z, 7m27.112690892s
plate-912, 2024-09-11T09:32:26.153891769Z, 2024-09-11T09:35:15.317217883Z, 2m49.163326114s
plate-855, 2024-09-11T09:15:01.680401245Z, 2024-09-11T09:35:15.333144568Z, 20m13.652743323s
plate-788, 2024-09-11T09:26:30.724613701Z, 2024-09-11T09:35:19.362899898Z, 8m48.638286197s
plate-296, 2024-09-11T09:18:05.38965807Z, 2024-09-11T09:35:22.377047564Z, 17m16.987389494s
plate-55, 2024-09-11T09:30:53.584536974Z, 2024-09-11T09:35:25.388376421Z, 4m31.803839447s
plate-284, 2024-09-11T09:28:45.391459549Z, 2024-09-11T09:35:29.401480416Z, 6m44.010020867s
plate-257, 2024-09-11T09:19:32.836258208Z, 2024-09-11T09:35:30.411807578Z, 15m57.57554937s
plate-567, 2024-09-11T09:25:25.82011473Z, 2024-09-11T09:35:33.430777773Z, 10m7.610663043s
plate-286, 2024-09-11T09:24:25.773229343Z, 2024-09-11T09:35:37.448990027Z, 11m11.675760684s
plate-142, 2024-09-11T09:26:38.78553575Z, 2024-09-11T09:35:37.477226206Z, 8m58.691690456s
plate-151, 2024-09-11T09:31:58.85972488Z, 2024-09-11T09:35:37.488154139Z, 3m38.628429259s
plate-964, 2024-09-11T09:28:10.561584496Z, 2024-09-11T09:35:41.542649682Z, 7m30.981065186s
plate-704, 2024-09-11T09:35:15.810597335Z, 2024-09-11T09:35:41.567726092Z, 25.757128757s
plate-390, 2024-09-11T09:27:18.656603477Z, 2024-09-11T09:35:44.595916953Z, 8m25.939313476s
plate-963, 2024-09-11T09:32:11.055036274Z, 2024-09-11T09:35:45.652122798Z, 3m34.597086524s
plate-339, 2024-09-11T09:09:28.724978736Z, 2024-09-11T09:35:49.708332797Z, 26m20.983354061s
plate-469, 2024-09-11T09:08:15.693287622Z, 2024-09-11T09:35:50.734207345Z, 27m35.040919723s
plate-937, 2024-09-11T09:32:46.726223219Z, 2024-09-11T09:35:51.749535626Z, 3m5.023312407s
plate-534, 2024-09-11T09:32:04.968755355Z, 2024-09-11T09:35:52.802641556Z, 3m47.833886201s
plate-234, 2024-09-11T09:35:02.752055318Z, 2024-09-11T09:35:52.881214439Z, 50.129159121s
plate-518, 2024-09-11T09:18:50.23548604Z, 2024-09-11T09:35:55.890909623Z, 17m5.655423583s
plate-649, 2024-09-11T09:35:05.782173402Z, 2024-09-11T09:35:58.912910346Z, 53.130736944s
plate-590, 2024-09-11T09:34:25.374966472Z, 2024-09-11T09:36:00.953461073Z, 1m35.578494601s
plate-992, 2024-09-11T09:24:26.829131281Z, 2024-09-11T09:36:01.988212816Z, 11m35.159081535s
plate-380, 2024-09-11T09:23:58.284917495Z, 2024-09-11T09:36:02.006351768Z, 12m3.721434273s
plate-314, 2024-09-11T09:20:21.522687288Z, 2024-09-11T09:36:02.016498699Z, 15m40.493811411s
plate-744, 2024-09-11T09:33:44.503720992Z, 2024-09-11T09:36:04.051482373Z, 2m19.547761381s
plate-22, 2024-09-11T09:26:48.858272187Z, 2024-09-11T09:36:04.0808832Z, 9m15.222611013s
plate-277, 2024-09-11T09:25:34.026856004Z, 2024-09-11T09:36:05.09707927Z, 10m31.070223266s
plate-130, 2024-09-11T09:32:13.076893873Z, 2024-09-11T09:36:07.112556107Z, 3m54.035662234s
plate-932, 2024-09-11T09:13:55.201833355Z, 2024-09-11T09:36:07.136826441Z, 22m11.934993086s
plate-288, 2024-09-11T08:49:44.076653066Z, 2024-09-11T09:36:08.17157275Z, 46m24.094919684s
plate-229, 2024-09-11T09:28:46.611783279Z, 2024-09-11T09:36:08.220317625Z, 7m21.608534346s
plate-167, 2024-09-11T09:26:39.822021683Z, 2024-09-11T09:36:10.396020648Z, 9m30.573998965s
plate-723, 2024-09-11T09:30:09.860901252Z, 2024-09-11T09:36:10.422226797Z, 6m0.561325545s
plate-387, 2024-09-11T09:26:24.618276641Z, 2024-09-11T09:36:12.456041642Z, 9m47.837765001s
plate-155, 2024-09-11T09:33:00.904443416Z, 2024-09-11T09:36:12.489119426Z, 3m11.58467601s
plate-448, 2024-09-11T09:28:51.944183247Z, 2024-09-11T09:36:14.538082481Z, 7m22.593899234s
plate-349, 2024-09-11T09:31:30.620077085Z, 2024-09-11T09:36:16.562212344Z, 4m45.942135259s
plate-951, 2024-09-11T09:35:41.962678582Z, 2024-09-11T09:36:19.638745364Z, 37.676066782s
plate-685, 2024-09-11T09:24:17.685297996Z, 2024-09-11T09:36:20.672659384Z, 12m2.987361388s
plate-754, 2024-09-11T09:24:31.848252067Z, 2024-09-11T09:36:21.694037631Z, 11m49.845785564s
plate-498, 2024-09-11T09:29:40.25968161Z, 2024-09-11T09:36:21.741321562Z, 6m41.481639952s
plate-834, 2024-09-11T09:33:30.318263151Z, 2024-09-11T09:36:23.773283593Z, 2m53.455020442s
plate-123, 2024-09-11T09:30:39.396793805Z, 2024-09-11T09:36:27.793975686Z, 5m48.397181881s
plate-690, 2024-09-11T09:33:23.083702205Z, 2024-09-11T09:36:30.807092547Z, 3m7.723390342s
plate-12, 2024-09-11T09:33:37.375618047Z, 2024-09-11T09:36:34.813781957Z, 2m57.43816391s
plate-385, 2024-09-11T09:30:49.451883352Z, 2024-09-11T09:36:37.875007635Z, 5m48.423124283s
plate-172, 2024-09-11T09:35:45.044423574Z, 2024-09-11T09:36:37.933014519Z, 52.888590945s
plate-715, 2024-09-11T09:32:40.639578024Z, 2024-09-11T09:36:41.005555997Z, 4m0.365977973s
plate-616, 2024-09-11T09:33:42.47148767Z, 2024-09-11T09:36:45.019362773Z, 3m2.547875103s
plate-360, 2024-09-11T09:23:03.327061322Z, 2024-09-11T09:36:45.059756026Z, 13m41.732694704s
plate-979, 2024-09-11T09:16:18.485992103Z, 2024-09-11T09:36:49.067587076Z, 20m30.581594973s
plate-194, 2024-09-11T09:35:41.943214775Z, 2024-09-11T09:36:55.192110474Z, 1m13.248895699s
plate-182, 2024-09-11T09:34:00.776772662Z, 2024-09-11T09:36:57.214905832Z, 2m56.43813317s
plate-300, 2024-09-11T09:35:35.922439719Z, 2024-09-11T09:36:58.413333697Z, 1m22.490893978s
plate-792, 2024-09-11T09:18:57.361032562Z, 2024-09-11T09:37:02.435085813Z, 18m5.074053251s
plate-681, 2024-09-11T09:29:05.808474558Z, 2024-09-11T09:37:02.471237939Z, 7m56.662763381s
plate-214, 2024-09-11T09:29:29.1171691Z, 2024-09-11T09:37:04.883460398Z, 7m35.766291298s
plate-85, 2024-09-11T09:32:35.580809932Z, 2024-09-11T09:37:07.947368097Z, 4m32.366558165s
plate-768, 2024-09-11T09:34:03.823574311Z, 2024-09-11T09:37:09.059821718Z, 3m5.236247407s
plate-30, 2024-09-11T09:31:10.13619237Z, 2024-09-11T09:37:11.127460536Z, 6m0.991268166s
plate-506, 2024-09-11T09:32:09.00703684Z, 2024-09-11T09:37:15.179689932Z, 5m6.172653092s
plate-66, 2024-09-11T09:31:33.727426322Z, 2024-09-11T09:37:18.210314042Z, 5m44.48288772s
plate-31, 2024-09-11T09:15:38.011306503Z, 2024-09-11T09:37:18.264113666Z, 21m40.252807163s
plate-346, 2024-09-11T09:37:17.807053407Z, 2024-09-11T09:37:18.311231481Z, 504.178074ms
plate-800, 2024-09-11T09:27:05.24517308Z, 2024-09-11T09:37:18.33258428Z, 10m13.0874112s
plate-562, 2024-09-11T09:25:54.414603365Z, 2024-09-11T09:37:22.361521006Z, 11m27.946917641s
plate-749, 2024-09-11T09:32:36.632614852Z, 2024-09-11T09:37:25.371192621Z, 4m48.738577769s
plate-348, 2024-09-11T09:34:24.028738121Z, 2024-09-11T09:37:29.468527901Z, 3m5.43978978s
plate-767, 2024-09-11T09:33:06.933075861Z, 2024-09-11T09:37:31.507163597Z, 4m24.574087736s
plate-890, 2024-09-11T09:30:56.639539363Z, 2024-09-11T09:37:32.539876359Z, 6m35.900336996s
plate-249, 2024-09-11T09:29:47.425862127Z, 2024-09-11T09:37:34.640744478Z, 7m47.214882351s
plate-974, 2024-09-11T09:36:07.732141438Z, 2024-09-11T09:37:35.74840276Z, 1m28.016261322s
plate-554, 2024-09-11T09:35:39.935745464Z, 2024-09-11T09:37:35.789633606Z, 1m55.853888142s
plate-462, 2024-09-11T09:24:05.517935575Z, 2024-09-11T09:37:39.82637732Z, 13m34.308441745s
plate-913, 2024-09-11T09:16:17.467305666Z, 2024-09-11T09:37:40.94164539Z, 21m23.474339724s
plate-942, 2024-09-11T09:31:59.891739717Z, 2024-09-11T09:37:44.995226779Z, 5m45.103487062s
plate-946, 2024-09-11T09:31:57.854916426Z, 2024-09-11T09:37:49.05962284Z, 5m51.204706414s
plate-77, 2024-09-11T09:30:26.052896103Z, 2024-09-11T09:37:51.19652841Z, 7m25.143632307s
plate-980, 2024-09-11T09:34:28.398262832Z, 2024-09-11T09:37:54.23115707Z, 3m25.832894238s
plate-800, 2024-09-11T09:27:05.24517308Z, 2024-09-11T09:37:54.30175981Z, 10m49.05658673s
plate-224, 2024-09-11T09:36:36.190803758Z, 2024-09-11T09:37:56.308992064Z, 1m20.118188306s
plate-185, 2024-09-11T09:10:48.937351488Z, 2024-09-11T09:38:00.331335111Z, 27m11.393983623s
plate-145, 2024-09-11T09:11:30.226389829Z, 2024-09-11T09:38:02.341977465Z, 26m32.115587636s
plate-864, 2024-09-11T09:35:49.074143078Z, 2024-09-11T09:38:05.354419995Z, 2m16.280276917s
plate-174, 2024-09-11T09:37:59.537674327Z, 2024-09-11T09:38:08.39618464Z, 8.858510313s
plate-474, 2024-09-11T09:30:19.993889732Z, 2024-09-11T09:38:12.444926593Z, 7m52.451036861s
plate-323, 2024-09-11T09:36:18.826358428Z, 2024-09-11T09:38:13.528712694Z, 1m54.702354266s
plate-812, 2024-09-11T09:24:26.817991339Z, 2024-09-11T09:38:16.556448565Z, 13m49.738457226s
plate-131, 2024-09-11T09:38:06.604739402Z, 2024-09-11T09:38:17.633734279Z, 11.028994877s
plate-902, 2024-09-11T09:32:51.850952876Z, 2024-09-11T09:38:20.68556518Z, 5m28.834612304s
plate-546, 2024-09-11T09:35:50.13081846Z, 2024-09-11T09:38:20.699326147Z, 2m30.568507687s
plate-255, 2024-09-11T09:35:32.901595928Z, 2024-09-11T09:38:21.767464127Z, 2m48.865868199s
plate-623, 2024-09-11T09:37:37.063364022Z, 2024-09-11T09:38:25.778659991Z, 48.715295969s
plate-695, 2024-09-11T09:36:56.506083343Z, 2024-09-11T09:38:26.80450912Z, 1m30.298425777s
plate-926, 2024-09-11T09:36:03.711079642Z, 2024-09-11T09:38:26.825306135Z, 2m23.114226493s
plate-337, 2024-09-11T09:34:35.442702628Z, 2024-09-11T09:38:27.848602251Z, 3m52.405899623s
plate-652, 2024-09-11T09:20:07.343579707Z, 2024-09-11T09:38:29.867452383Z, 18m22.523872676s
plate-368, 2024-09-11T09:37:36.014900239Z, 2024-09-11T09:38:32.878460765Z, 56.863560526s
plate-310, 2024-09-11T09:36:56.553035655Z, 2024-09-11T09:38:39.933567166Z, 1m43.380531511s
plate-856, 2024-09-11T09:25:27.899787408Z, 2024-09-11T09:38:43.963731736Z, 13m16.063944328s
plate-178, 2024-09-11T09:29:54.53660042Z, 2024-09-11T09:38:45.358532922Z, 8m50.821932502s
plate-615, 2024-09-11T09:38:36.362139983Z, 2024-09-11T09:38:46.373666994Z, 10.011527011s
plate-954, 2024-09-11T09:29:12.851177243Z, 2024-09-11T09:38:49.405796414Z, 9m36.554619171s
plate-461, 2024-09-11T09:30:22.003523626Z, 2024-09-11T09:38:53.441112917Z, 8m31.437589291s
plate-14, 2024-09-11T09:36:26.067529142Z, 2024-09-11T09:38:57.513467229Z, 2m31.445938087s
plate-534, 2024-09-11T09:32:04.968755355Z, 2024-09-11T09:38:57.577229996Z, 6m52.608474641s
plate-610, 2024-09-11T09:34:59.744855533Z, 2024-09-11T09:39:00.598749279Z, 4m0.853893746s
plate-545, 2024-09-11T09:34:07.879622354Z, 2024-09-11T09:39:02.881252595Z, 4m55.001630241s
plate-130, 2024-09-11T09:38:50.010602637Z, 2024-09-11T09:39:02.904397294Z, 12.893794657s
plate-381, 2024-09-11T09:23:41.136294129Z, 2024-09-11T09:39:04.039646626Z, 15m22.903352497s
plate-758, 2024-09-11T08:50:01.18787998Z, 2024-09-11T09:39:08.099103358Z, 49m6.911223378s
plate-624, 2024-09-11T09:34:00.789065841Z, 2024-09-11T09:39:08.137221528Z, 5m7.348155687s
plate-448, 2024-09-11T09:38:12.955154829Z, 2024-09-11T09:39:09.164694158Z, 56.209539329s
plate-365, 2024-09-11T09:30:59.728559103Z, 2024-09-11T09:39:09.219938781Z, 8m9.491379678s
plate-709, 2024-09-11T09:37:12.785211543Z, 2024-09-11T09:39:12.214244637Z, 1m59.429033094s
plate-714, 2024-09-11T09:31:17.187269664Z, 2024-09-11T09:39:14.236425944Z, 7m57.04915628s
plate-37, 2024-09-11T09:21:27.175913703Z, 2024-09-11T09:39:16.258538199Z, 17m49.082624496s
plate-555, 2024-09-11T09:34:55.667627064Z, 2024-09-11T09:39:21.315254075Z, 4m25.647627011s
plate-843, 2024-09-11T09:30:03.69486019Z, 2024-09-11T09:39:22.33732715Z, 9m18.64246696s
plate-582, 2024-09-11T09:36:04.722153304Z, 2024-09-11T09:39:24.427055299Z, 3m19.704901995s
plate-304, 2024-09-11T09:26:54.873368511Z, 2024-09-11T09:39:26.468923719Z, 12m31.595555208s
plate-32, 2024-09-11T09:38:43.549338721Z, 2024-09-11T09:39:26.594098986Z, 43.044760265s
plate-641, 2024-09-11T09:28:48.823293928Z, 2024-09-11T09:39:26.626067587Z, 10m37.802773659s
plate-109, 2024-09-11T09:38:35.311816384Z, 2024-09-11T09:39:30.755480764Z, 55.44366438s
plate-612, 2024-09-11T09:34:24.166445807Z, 2024-09-11T09:39:30.775122651Z, 5m6.608676844s
plate-195, 2024-09-11T09:35:45.006408082Z, 2024-09-11T09:39:31.81135891Z, 3m46.804950828s
plate-368, 2024-09-11T09:37:36.014900239Z, 2024-09-11T09:39:35.855457614Z, 1m59.840557375s
plate-964, 2024-09-11T09:28:10.561584496Z, 2024-09-11T09:39:37.865829114Z, 11m27.304244618s
plate-729, 2024-09-11T09:33:51.727855214Z, 2024-09-11T09:39:37.888384608Z, 5m46.160529394s
plate-923, 2024-09-11T09:39:02.307334437Z, 2024-09-11T09:39:39.93708939Z, 37.629754953s
plate-583, 2024-09-11T09:29:56.648709969Z, 2024-09-11T09:39:41.952303872Z, 9m45.303593903s
plate-450, 2024-09-11T09:28:25.68735189Z, 2024-09-11T09:39:43.973134306Z, 11m18.285782416s
plate-586, 2024-09-11T09:39:45.257894525Z, 2024-09-11T09:39:45.987707734Z, 729.813209ms
plate-360, 2024-09-11T09:37:05.710036832Z, 2024-09-11T09:39:46.019098201Z, 2m40.309061369s
plate-250, 2024-09-11T09:27:19.830803764Z, 2024-09-11T09:39:48.046573409Z, 12m28.215769645s
plate-397, 2024-09-11T09:38:47.966068829Z, 2024-09-11T09:39:52.066956601Z, 1m4.100887772s
plate-797, 2024-09-11T09:34:55.698352508Z, 2024-09-11T09:39:55.138591988Z, 4m59.44023948s
plate-393, 2024-09-11T09:35:52.246779734Z, 2024-09-11T09:39:59.202617729Z, 4m6.955837995s
plate-705, 2024-09-11T09:31:06.106691725Z, 2024-09-11T09:40:03.247314762Z, 8m57.140623037s
plate-70, 2024-09-11T09:34:01.799533267Z, 2024-09-11T09:40:03.289677506Z, 6m1.490144239s
plate-201, 2024-09-11T09:04:34.900208977Z, 2024-09-11T09:40:03.305973913Z, 35m28.405764936s
plate-357, 2024-09-11T09:38:01.559250499Z, 2024-09-11T09:40:05.357943872Z, 2m3.798693373s
plate-506, 2024-09-11T09:38:37.398812211Z, 2024-09-11T09:40:05.469261876Z, 1m28.070449665s
plate-958, 2024-09-11T09:35:50.15863343Z, 2024-09-11T09:40:09.602965347Z, 4m19.444331917s
plate-152, 2024-09-11T09:28:40.310785611Z, 2024-09-11T09:40:11.642313282Z, 11m31.331527671s
plate-287, 2024-09-10T23:17:54.566016994Z, 2024-09-11T09:40:12.770671817Z, 10h22m18.204654823s
plate-104, 2024-09-11T09:31:26.539400384Z, 2024-09-11T09:40:13.932141827Z, 8m47.392741443s
plate-74, 2024-09-11T09:38:47.974640541Z, 2024-09-11T09:40:16.386038406Z, 1m28.411397865s
plate-451, 2024-09-11T09:30:42.415521892Z, 2024-09-11T09:40:16.394834263Z, 9m33.979312371s
plate-366, 2024-09-11T09:36:57.615153686Z, 2024-09-11T09:40:19.423946692Z, 3m21.808793006s
plate-17, 2024-09-11T09:40:04.456444693Z, 2024-09-11T09:40:19.456093733Z, 14.99964904s
plate-824, 2024-09-11T09:38:15.981359793Z, 2024-09-11T09:40:22.523179097Z, 2m6.541819304s
plate-358, 2024-09-11T09:40:23.929891506Z, 2024-09-11T09:40:25.588597269Z, 1.658705763s
plate-111, 2024-09-11T09:38:59.155362654Z, 2024-09-11T09:40:25.875754427Z, 1m26.720391773s
plate-386, 2024-09-11T09:37:16.790827663Z, 2024-09-11T09:40:27.940820133Z, 3m11.14999247s
plate-479, 2024-09-11T09:39:33.920455353Z, 2024-09-11T09:40:28.103715642Z, 54.183260289s
plate-818, 2024-09-11T09:39:36.947234936Z, 2024-09-11T09:40:32.208081784Z, 55.260846848s
plate-73, 2024-09-11T09:39:47.288449275Z, 2024-09-11T09:40:33.306976825Z, 46.01852755s
plate-431, 2024-09-11T09:39:57.362613726Z, 2024-09-11T09:40:34.400995422Z, 37.038381696s
plate-254, 2024-09-11T09:28:31.87121124Z, 2024-09-11T09:40:36.459606591Z, 12m4.588395351s
plate-318, 2024-09-11T09:28:39.039588953Z, 2024-09-11T09:40:39.48192748Z, 12m0.442338527s
plate-144, 2024-09-11T09:39:28.885818551Z, 2024-09-11T09:40:42.545485651Z, 1m13.6596671s
plate-836, 2024-09-11T09:33:21.07054806Z, 2024-09-11T09:40:46.692643792Z, 7m25.622095732s
plate-625, 2024-09-11T09:40:13.613200928Z, 2024-09-11T09:40:49.511202888Z, 35.89800196s
plate-939, 2024-09-11T09:40:35.655314367Z, 2024-09-11T09:40:50.5324548Z, 14.877140433s
plate-107, 2024-09-11T09:16:15.433955809Z, 2024-09-11T09:40:54.591265081Z, 24m39.157309272s
plate-0, 2024-09-11T09:33:47.623076506Z, 2024-09-11T09:40:55.648487401Z, 7m8.025410895s
plate-889, 2024-09-11T09:40:16.863392405Z, 2024-09-11T09:40:57.674895403Z, 40.811502998s
plate-372, 2024-09-11T09:36:18.792523302Z, 2024-09-11T09:40:57.686541656Z, 4m38.894018354s
plate-95, 2024-09-11T09:29:44.349841497Z, 2024-09-11T09:41:00.744293816Z, 11m16.394452319s
plate-523, 2024-09-11T09:36:49.405097893Z, 2024-09-11T09:41:03.75432228Z, 4m14.349224387s
plate-350, 2024-09-11T09:36:52.456340686Z, 2024-09-11T09:41:06.773999398Z, 4m14.317658712s
plate-884, 2024-09-11T09:11:38.287681165Z, 2024-09-11T09:41:06.790808454Z, 29m28.503127289s
plate-989, 2024-09-11T09:35:23.850658014Z, 2024-09-11T09:41:09.810344118Z, 5m45.959686104s
plate-994, 2024-09-11T09:36:14.784479241Z, 2024-09-11T09:41:12.837739168Z, 4m58.053259927s
plate-565, 2024-09-11T09:34:31.424618574Z, 2024-09-11T09:41:16.847948772Z, 6m45.423330198s
plate-309, 2024-09-11T09:36:39.238466382Z, 2024-09-11T09:41:17.877295911Z, 4m38.638829529s
plate-172, 2024-09-11T09:38:26.060163756Z, 2024-09-11T09:41:21.927852918Z, 2m55.867689162s
plate-554, 2024-09-11T09:35:39.935745464Z, 2024-09-11T09:41:22.949839256Z, 5m43.014093792s
plate-308, 2024-09-11T09:03:35.374970174Z, 2024-09-11T09:41:26.965294661Z, 37m51.590324487s
plate-13, 2024-09-11T09:37:45.206962345Z, 2024-09-11T09:41:28.981713919Z, 3m43.774751574s
plate-936, 2024-09-11T09:10:35.348130573Z, 2024-09-11T09:41:31.063472502Z, 30m55.715341929s
plate-356, 2024-09-11T09:33:12.989726097Z, 2024-09-11T09:41:34.886331894Z, 8m21.896605797s
plate-828, 2024-09-11T09:33:12.951611523Z, 2024-09-11T09:41:35.925397228Z, 8m22.973785705s
plate-236, 2024-09-11T09:40:28.011469794Z, 2024-09-11T09:41:36.97751446Z, 1m8.966044666s
plate-552, 2024-09-11T09:40:33.627473852Z, 2024-09-11T09:41:40.038000782Z, 1m6.41052693s
plate-765, 2024-09-11T09:33:42.481016433Z, 2024-09-11T09:41:44.111012799Z, 8m1.629996366s
plate-671, 2024-09-11T09:30:09.877326517Z, 2024-09-11T09:41:45.161005547Z, 11m35.28367903s
plate-636, 2024-09-11T09:23:54.276494555Z, 2024-09-11T09:41:45.207000672Z, 17m50.930506117s
plate-125, 2024-09-11T09:16:51.962248356Z, 2024-09-11T09:41:46.235063813Z, 24m54.272815457s
plate-203, 2024-09-11T09:22:46.159852418Z, 2024-09-11T09:41:48.260071323Z, 19m2.100218905s
plate-101, 2024-09-11T09:40:05.472697511Z, 2024-09-11T09:41:49.293590322Z, 1m43.820892811s
plate-981, 2024-09-11T09:34:55.682502863Z, 2024-09-11T09:41:51.337840044Z, 6m55.655337181s
plate-416, 2024-09-11T09:41:32.883227265Z, 2024-09-11T09:41:53.350254533Z, 20.467027268s
plate-216, 2024-09-11T09:21:46.320474592Z, 2024-09-11T09:41:55.501436602Z, 20m9.18096201s
plate-121, 2024-09-11T09:33:23.090642751Z, 2024-09-11T09:41:57.67564234Z, 8m34.584999589s
plate-374, 2024-09-11T09:36:10.743632812Z, 2024-09-11T09:41:58.798905696Z, 5m48.055272884s
plate-178, 2024-09-11T09:29:54.53660042Z, 2024-09-11T09:41:59.849438004Z, 12m5.312837584s
plate-348, 2024-09-11T09:40:16.69971045Z, 2024-09-11T09:42:01.885378873Z, 1m45.185668423s
plate-59, 2024-09-11T09:36:18.804581589Z, 2024-09-11T09:42:04.112339687Z, 5m45.307758098s
plate-120, 2024-09-11T09:37:54.439782576Z, 2024-09-11T09:42:04.367132252Z, 4m9.927349676s
plate-577, 2024-09-11T09:39:35.926633063Z, 2024-09-11T09:42:04.62912473Z, 2m28.702491667s
plate-888, 2024-09-11T09:32:23.141993823Z, 2024-09-11T09:42:05.900047957Z, 9m42.758054134s
plate-976, 2024-09-11T09:06:49.406066435Z, 2024-09-11T09:42:06.051708727Z, 35m16.645642292s
plate-37, 2024-09-11T09:21:27.175913703Z, 2024-09-11T09:42:08.146945603Z, 20m40.9710319s
plate-95, 2024-09-11T09:29:44.349841497Z, 2024-09-11T09:42:11.208574972Z, 12m26.858733475s
plate-300, 2024-09-11T09:35:35.922439719Z, 2024-09-11T09:42:14.460834676Z, 6m38.538394957s
plate-536, 2024-09-11T09:37:03.667981011Z, 2024-09-11T09:42:18.720716484Z, 5m15.052735473s
plate-820, 2024-09-11T09:42:06.38743889Z, 2024-09-11T09:42:21.802190807Z, 15.414751917s
plate-317, 2024-09-11T09:40:02.42001739Z, 2024-09-11T09:42:24.908722721Z, 2m22.488705331s
plate-926, 2024-09-11T09:36:03.711079642Z, 2024-09-11T09:42:27.179813244Z, 6m23.468733602s
plate-448, 2024-09-11T09:41:39.97091656Z, 2024-09-11T09:42:28.187787605Z, 48.216871045s
plate-117, 2024-09-11T09:41:40.990822125Z, 2024-09-11T09:42:32.259432102Z, 51.268609977s
plate-713, 2024-09-11T09:11:54.442204028Z, 2024-09-11T09:42:36.419711076Z, 30m41.977507048s
plate-761, 2024-09-11T09:29:26.986904282Z, 2024-09-11T09:42:39.479927623Z, 13m12.493023341s
plate-530, 2024-09-11T09:38:20.009297523Z, 2024-09-11T09:42:41.501483172Z, 4m21.492185649s
plate-649, 2024-09-11T09:35:05.782173402Z, 2024-09-11T09:42:43.534401382Z, 7m37.75222798s
plate-701, 2024-09-11T09:32:28.532867593Z, 2024-09-11T09:42:46.549204939Z, 10m18.016337346s
plate-189, 2024-09-11T09:11:58.453127671Z, 2024-09-11T09:42:49.580087076Z, 30m51.126959405s
plate-225, 2024-09-11T09:21:51.441417754Z, 2024-09-11T09:42:51.608715949Z, 21m0.167298195s
plate-108, 2024-09-11T09:40:30.431895893Z, 2024-09-11T09:42:52.639409967Z, 2m22.207514074s
plate-540, 2024-09-11T09:41:24.784518506Z, 2024-09-11T09:42:53.657002118Z, 1m28.872483612s
plate-427, 2024-09-11T09:31:04.069558355Z, 2024-09-11T09:42:54.68470779Z, 11m50.615149435s
plate-589, 2024-09-11T09:27:27.993417666Z, 2024-09-11T09:42:58.710448657Z, 15m30.717030991s
plate-209, 2024-09-11T09:42:29.240018807Z, 2024-09-11T09:43:01.717871334Z, 32.477852527s
plate-373, 2024-09-11T09:40:25.960600471Z, 2024-09-11T09:43:01.919374918Z, 2m35.958774447s
